name,seq_len,exact_p,exact_r,exact_f1,shift_p,shift_r,shift_f1
./RNAStrAlign/5S_rRNA_database/Bacteria/B03235.ct,110,0.5217391,0.41379312,0.46153846,0.5217391,0.41379312,0.46153846
./RNAStrAlign/5S_rRNA_database/Bacteria/B03436.ct,117,0.72727275,0.47058824,0.5714286,0.8636364,0.5588235,0.6785714
./RNAStrAlign/tRNA_database/tdbD00005050.ct,73,0.8,0.5714286,0.6666667,0.93333334,0.6666667,0.7777778
./RNAStrAlign/5S_rRNA_database/Bacteria/B03693.ct,116,0.65217394,0.44117647,0.5263158,0.65217394,0.44117647,0.5263158
./RNAStrAlign/5S_rRNA_database/Bacteria/B06580.ct,110,0.3,0.20689656,0.24489796,0.4,0.27586207,0.3265306
./RNAStrAlign/RNaseP_database/nuclear/P.guilliermondii.ct,189,0.027027028,0.023255814,0.025,0.027027028,0.023255814,0.025
./RNAStrAlign/tRNA_database/tdbD00008430.ct,78,0.71428573,0.47619048,0.5714286,0.71428573,0.47619048,0.5714286
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01877.ct,123,0.61538464,0.44444445,0.516129,0.88461536,0.6388889,0.7419355
./RNAStrAlign/tRNA_database/tdbD00011887.ct,74,0.5,0.35,0.4117647,0.64285713,0.45,0.5294118
./RNAStrAlign/RNaseP_database/archaea/H.volcanii.ct,433,0.018691588,0.016393442,0.01746725,0.037383176,0.032786883,0.0349345
./RNAStrAlign/5S_rRNA_database/Bacteria/B05752.ct,113,0.5416667,0.44827586,0.49056605,0.7083333,0.5862069,0.6415094
./RNAStrAlign/5S_rRNA_database/Bacteria/B05197.ct,116,0.5,0.3030303,0.3773585,0.65,0.3939394,0.49056605
./RNAStrAlign/5S_rRNA_database/Bacteria/B06617.ct,115,0.4814815,0.41935483,0.44827586,0.6296296,0.5483871,0.5862069
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01851.ct,123,0.64,0.44444445,0.52459013,0.84,0.5833333,0.6885246
./RNAStrAlign/tRNA_database/tdbD00011196.ct,76,0.64285713,0.42857143,0.51428574,0.9285714,0.61904764,0.74285716
./RNAStrAlign/tRNA_database/tdbD00006776.ct,79,0.6666667,0.3478261,0.45714286,0.6666667,0.3478261,0.45714286
./RNAStrAlign/16S_rRNA_database/Bacilli/AB190105.ct,436,0.8152174,0.5681818,0.66964287,0.8152174,0.5681818,0.66964287
./RNAStrAlign/16S_rRNA_database/Bacilli/AY214740.ct,440,0.4390244,0.33962265,0.38297874,0.46341464,0.35849056,0.40425533
./RNAStrAlign/5S_rRNA_database/Bacteria/B06691.ct,114,0.47826087,0.37931034,0.42307693,0.65217394,0.51724136,0.5769231
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00999.ct,122,0.6060606,0.5555556,0.5797101,0.6060606,0.5555556,0.5797101
./RNAStrAlign/5S_rRNA_database/Bacteria/B06183.ct,118,0.625,0.32258064,0.42553192,0.625,0.32258064,0.42553192
./RNAStrAlign/tRNA_database/tdbD00011651.ct,83,0.33333334,0.26086956,0.29268292,0.5,0.39130434,0.4390244
./RNAStrAlign/tmRNA_database/uncu.bact._TRW-135624-1.ct,360,0.06349207,0.049382716,0.055555556,0.14285715,0.11111111,0.125
./RNAStrAlign/tRNA_database/tdbD00006225.ct,74,0.25,0.14285715,0.18181819,0.25,0.14285715,0.18181819
./RNAStrAlign/5S_rRNA_database/Bacteria/B07291.ct,120,0.3,0.18181819,0.2264151,0.7,0.42424244,0.5283019
./RNAStrAlign/5S_rRNA_database/Eukaryota/E02423.ct,122,0.5925926,0.44444445,0.50793654,0.6666667,0.5,0.5714286
./RNAStrAlign/group_I_intron_database/IE3/Ccocc.S989.ct,455,0.056074765,0.04054054,0.047058824,0.08411215,0.06081081,0.07058824
./RNAStrAlign/tRNA_database/tdbD00007632.ct,74,0.42857143,0.2857143,0.34285715,0.5714286,0.3809524,0.45714286
./RNAStrAlign/5S_rRNA_database/Bacteria/B02754.ct,115,0.5833333,0.4375,0.5,0.7916667,0.59375,0.6785714
./RNAStrAlign/5S_rRNA_database/Bacteria/B07089.ct,121,0.44,0.30555555,0.36065573,0.6,0.41666666,0.4918033
./RNAStrAlign/16S_rRNA_database/Mollicutes/U04653.ct,547,0.37272727,0.2751678,0.31660232,0.4,0.295302,0.33976835
./RNAStrAlign/5S_rRNA_database/Bacteria/B06719.ct,112,0.42857143,0.34615386,0.38297874,0.42857143,0.34615386,0.38297874
./RNAStrAlign/tRNA_database/tdbD00010406.ct,76,0.7647059,0.61904764,0.68421054,0.88235295,0.71428573,0.7894737
./RNAStrAlign/tRNA_database/tdbD00005301.ct,85,0.5714286,0.4,0.47058824,0.71428573,0.5,0.5882353
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00286.ct,119,0.72,0.5,0.59016395,0.8,0.5555556,0.6557377
./RNAStrAlign/5S_rRNA_database/Bacteria/B06400.ct,120,0.53846157,0.4117647,0.46666667,0.7692308,0.5882353,0.6666667
./RNAStrAlign/SRP_database/long_bacterial/Stap.haem._AP006716.ct,101,0.06896552,0.060606062,0.06451613,0.10344828,0.09090909,0.09677419
./RNAStrAlign/tRNA_database/tdbD00006032.ct,74,0.46153846,0.2857143,0.3529412,0.61538464,0.3809524,0.47058824
./RNAStrAlign/5S_rRNA_database/Bacteria/B05442.ct,116,0.45454547,0.3030303,0.36363637,0.59090906,0.3939394,0.47272727
./RNAStrAlign/tRNA_database/tdbD00005337.ct,71,0.9,0.4090909,0.5625,1.0,0.45454547,0.625
./RNAStrAlign/SRP_database/animal/Homo.sapi._BU566906.ct,302,0.08,0.039215688,0.05263158,0.22,0.10784314,0.14473684
./RNAStrAlign/5S_rRNA_database/Bacteria/B06393.ct,119,0.42307693,0.32352942,0.36666667,0.8076923,0.61764705,0.7
./RNAStrAlign/5S_rRNA_database/Bacteria/B06458.ct,117,0.54545456,0.36363637,0.43636364,0.8181818,0.54545456,0.6545454
./RNAStrAlign/tRNA_database/tdbD00010963.ct,76,0.53333336,0.3809524,0.44444445,0.8,0.5714286,0.6666667
./RNAStrAlign/tRNA_database/tdbD00011056.ct,77,0.6923077,0.42857143,0.5294118,1.0769231,0.6666667,0.8235294
./RNAStrAlign/group_I_intron_database/IC3/Nsp-Cr3.b.trnL.ct,329,0.04109589,0.03409091,0.03726708,0.04109589,0.03409091,0.03726708
./RNAStrAlign/tRNA_database/tdbD00005720.ct,71,0.61538464,0.36363637,0.45714286,0.61538464,0.36363637,0.45714286
./RNAStrAlign/5S_rRNA_database/Plastids/P00783.ct,122,0.33333334,0.27272728,0.3,0.5925926,0.4848485,0.53333336
./RNAStrAlign/5S_rRNA_database/Archaea/A00165.ct,115,0.61904764,0.41935483,0.5,0.71428573,0.48387095,0.5769231
./RNAStrAlign/tRNA_database/tdbD00010509.ct,71,0.7692308,0.5,0.6060606,0.7692308,0.5,0.6060606
./RNAStrAlign/tRNA_database/tdbD00009979.ct,87,0.5625,0.34615386,0.42857143,0.8125,0.5,0.61904764
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01043.ct,122,0.5483871,0.4722222,0.5074627,0.5483871,0.4722222,0.5074627
./RNAStrAlign/tRNA_database/tdbD00007403.ct,76,0.6875,0.5,0.57894737,0.75,0.54545456,0.6315789
./RNAStrAlign/tRNA_database/tdbD00007415.ct,76,0.53333336,0.3809524,0.44444445,0.73333335,0.52380955,0.6111111
./RNAStrAlign/5S_rRNA_database/Bacteria/B04048.ct,119,0.52380955,0.33333334,0.4074074,0.5714286,0.36363637,0.44444445
./RNAStrAlign/tRNA_database/tdbD00011792.ct,73,0.9166667,0.52380955,0.6666667,0.9166667,0.52380955,0.6666667
./RNAStrAlign/5S_rRNA_database/Bacteria/B05070.ct,116,0.30769232,0.2580645,0.28070176,0.61538464,0.516129,0.5614035
./RNAStrAlign/5S_rRNA_database/Bacteria/B03265.ct,118,0.42857143,0.32142857,0.36734694,0.52380955,0.39285713,0.4489796
./RNAStrAlign/tmRNA_database/uncu.bact._TRW-220137-3.ct,372,0.10526316,0.06451613,0.08,0.21052632,0.12903225,0.16
./RNAStrAlign/tRNA_database/tdbD00004203.ct,73,0.25,0.13636364,0.1764706,0.6666667,0.36363637,0.47058824
./RNAStrAlign/tRNA_database/tdbD00010322.ct,73,0.71428573,0.47619048,0.5714286,0.85714287,0.5714286,0.6857143
./RNAStrAlign/5S_rRNA_database/Bacteria/B03869.ct,113,0.6956522,0.5,0.58181816,0.7826087,0.5625,0.6545454
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01165.ct,123,0.5714286,0.45714286,0.50793654,0.64285713,0.51428574,0.5714286
./RNAStrAlign/tRNA_database/tdbD00007867.ct,77,0.71428573,0.5,0.5882353,1.0,0.7,0.8235294
./RNAStrAlign/tRNA_database/tdbD00008152.ct,77,0.75,0.5714286,0.6486486,0.8125,0.61904764,0.7027027
./RNAStrAlign/5S_rRNA_database/Bacteria/B05073.ct,118,0.56,0.4375,0.49122807,0.84,0.65625,0.7368421
./RNAStrAlign/5S_rRNA_database/Bacteria/B04372.ct,118,0.22727273,0.15625,0.18518518,0.36363637,0.25,0.2962963
./RNAStrAlign/tRNA_database/tdbD00004759.ct,73,0.8333333,0.45454547,0.5882353,0.8333333,0.45454547,0.5882353
./RNAStrAlign/tRNA_database/tdbD00009066.ct,78,0.5,0.33333334,0.4,1.0,0.6666667,0.8
./RNAStrAlign/5S_rRNA_database/Eukaryota/E02357.ct,122,0.5862069,0.4857143,0.53125,0.7586207,0.62857145,0.6875
./RNAStrAlign/16S_rRNA_database/Alphaproteobacteria/AY758569.ct,450,0.55421686,0.38655463,0.45544556,0.67469877,0.47058824,0.55445546
./RNAStrAlign/tRNA_database/tdbD00000673.ct,76,0.71428573,0.47619048,0.5714286,0.71428573,0.47619048,0.5714286
./RNAStrAlign/5S_rRNA_database/Bacteria/B00210.ct,117,0.4642857,0.3939394,0.4262295,0.60714287,0.5151515,0.55737704
./RNAStrAlign/tRNA_database/tdbD00001338.ct,74,0.78571427,0.5,0.6111111,0.78571427,0.5,0.6111111
./RNAStrAlign/5S_rRNA_database/Bacteria/B00737.ct,112,0.16,0.16,0.16,0.48,0.48,0.48
./RNAStrAlign/5S_rRNA_database/Bacteria/B02634.ct,107,0.54545456,0.42857143,0.48,0.6818182,0.53571427,0.6
./RNAStrAlign/group_I_intron_database/IE2/Tpa.S516-2.ct,443,0.054545455,0.04411765,0.048780486,0.07272727,0.05882353,0.06504065
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01023.ct,122,0.55172414,0.45714286,0.5,0.55172414,0.45714286,0.5
./RNAStrAlign/tRNA_database/tdbD00006445.ct,82,0.33333334,0.20833333,0.25641027,0.4,0.25,0.30769232
./RNAStrAlign/5S_rRNA_database/Eukaryota/E02384.ct,122,0.47058824,0.44444445,0.45714286,0.64705884,0.6111111,0.62857145
./RNAStrAlign/tRNA_database/tdbD00011538.ct,74,0.6666667,0.3809524,0.4848485,1.0,0.5714286,0.72727275
./RNAStrAlign/5S_rRNA_database/Bacteria/B02242.ct,116,0.71428573,0.46875,0.5660377,0.71428573,0.46875,0.5660377
./RNAStrAlign/tRNA_database/tdbD00010568.ct,78,0.8,0.54545456,0.6486486,0.93333334,0.6363636,0.7567568
./RNAStrAlign/5S_rRNA_database/Bacteria/B05562.ct,117,0.5217391,0.375,0.43636364,0.82608694,0.59375,0.6909091
./RNAStrAlign/5S_rRNA_database/Bacteria/B05837.ct,117,0.6086956,0.4516129,0.5185185,0.6086956,0.4516129,0.5185185
./RNAStrAlign/tRNA_database/tdbD00002273.ct,73,0.61538464,0.36363637,0.45714286,0.61538464,0.36363637,0.45714286
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00805.ct,122,0.59375,0.54285717,0.5671642,0.59375,0.54285717,0.5671642
./RNAStrAlign/5S_rRNA_database/Bacteria/B03395.ct,122,0.3846154,0.2857143,0.32786885,0.5,0.37142858,0.4262295
./RNAStrAlign/group_I_intron_database/IC1/Cmo-1.S1506-7.ct,465,0.06481481,0.048275862,0.05533597,0.083333336,0.062068965,0.07114624
./RNAStrAlign/5S_rRNA_database/Bacteria/B05030.ct,116,0.5416667,0.3939394,0.45614034,0.7083333,0.5151515,0.5964912
./RNAStrAlign/16S_rRNA_database/Bacilli/AY305000.ct,542,0.8852459,0.739726,0.80597013,0.8852459,0.739726,0.80597013
./RNAStrAlign/5S_rRNA_database/Bacteria/B06243.ct,122,0.375,0.27272728,0.31578946,0.75,0.54545456,0.6315789
./RNAStrAlign/group_I_intron_database/IC3/Spet.c.trnL.ct,253,0.5,0.3809524,0.43243244,0.5416667,0.41269842,0.46846846
./RNAStrAlign/tRNA_database/tdbD00006302.ct,73,0.93333334,0.6666667,0.7777778,0.93333334,0.6666667,0.7777778
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00353.ct,122,0.42857143,0.3529412,0.38709676,0.60714287,0.5,0.5483871
./RNAStrAlign/5S_rRNA_database/Bacteria/B05807.ct,117,0.5769231,0.46875,0.51724136,0.6923077,0.5625,0.62068963
./RNAStrAlign/RNaseP_database/vertibrate_nuclear/X.laevis-2.ct,319,0.025641026,0.046511628,0.03305785,0.03846154,0.069767445,0.049586777
./RNAStrAlign/5S_rRNA_database/Bacteria/B03547.ct,118,0.52,0.37142858,0.43333334,0.68,0.4857143,0.56666666
./RNAStrAlign/SRP_database/protozoan/Toxo.gond._GSP-398031.ct,288,0.03846154,0.023529412,0.02919708,0.09615385,0.05882353,0.0729927
./RNAStrAlign/tRNA_database/tdbD00002615.ct,92,0.375,0.25,0.3,0.5625,0.375,0.45
./RNAStrAlign/5S_rRNA_database/Bacteria/B05770.ct,117,0.48,0.4,0.43636364,0.68,0.56666666,0.6181818
./RNAStrAlign/telomerase_database/AF221924.105-538.ct,434,0.011111111,0.009345794,0.010152284,0.011111111,0.009345794,0.010152284
./RNAStrAlign/5S_rRNA_database/Bacteria/B03578.ct,118,0.5,0.34285715,0.40677965,0.5833333,0.4,0.47457626
./RNAStrAlign/5S_rRNA_database/Bacteria/B02230.ct,115,0.42857143,0.29032257,0.34615386,0.5714286,0.38709676,0.46153846
./RNAStrAlign/tRNA_database/tdbD00008571.ct,75,0.84615386,0.52380955,0.64705884,1.1538461,0.71428573,0.88235295
./RNAStrAlign/5S_rRNA_database/Bacteria/B06651.ct,116,0.5,0.39285713,0.44,0.6818182,0.53571427,0.6
./RNAStrAlign/5S_rRNA_database/Bacteria/B01788.ct,115,0.375,0.38709676,0.3809524,0.53125,0.5483871,0.53968257
./RNAStrAlign/tmRNA_database/Chro.viol._AE016825.ct,365,0.12195122,0.09615385,0.10752688,0.17073171,0.13461539,0.15053764
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00172.ct,119,0.5416667,0.3611111,0.43333334,0.6666667,0.44444445,0.53333336
./RNAStrAlign/tRNA_database/tdbD00002646.ct,89,0.2,0.115384616,0.14634146,0.33333334,0.1923077,0.24390244
./RNAStrAlign/5S_rRNA_database/Bacteria/B05490.ct,116,0.3181818,0.21212122,0.25454545,0.6363636,0.42424244,0.5090909
./RNAStrAlign/tRNA_database/tdbD00009041.ct,75,0.41666666,0.23809524,0.3030303,0.41666666,0.23809524,0.3030303
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00132.ct,121,0.35714287,0.2857143,0.31746033,0.42857143,0.34285715,0.3809524
./RNAStrAlign/tRNA_database/tdbD00005263.ct,75,0.6666667,0.47619048,0.5555556,0.8,0.5714286,0.6666667
./RNAStrAlign/tRNA_database/tdbD00011223.ct,74,0.64285713,0.42857143,0.51428574,0.64285713,0.42857143,0.51428574
./RNAStrAlign/5S_rRNA_database/Plastids/P00097.ct,123,0.59090906,0.37142858,0.45614034,0.59090906,0.37142858,0.45614034
./RNAStrAlign/tRNA_database/tdbD00004956.ct,76,0.9285714,0.61904764,0.74285716,1.0714285,0.71428573,0.85714287
./RNAStrAlign/5S_rRNA_database/Eukaryota/E02022.ct,122,0.5,0.44444445,0.47058824,0.5625,0.5,0.5294118
./RNAStrAlign/RNaseP_database/a_bacterial/A.salinestris-184.ct,294,0.2037037,0.15068494,0.17322835,0.24074075,0.1780822,0.20472442
./RNAStrAlign/16S_rRNA_database/Bacilli/AB159757.ct,515,0.6938776,0.53125,0.6017699,0.71428573,0.546875,0.61946905
./RNAStrAlign/tRNA_database/tdbD00004154.ct,74,0.64705884,0.55,0.5945946,0.88235295,0.75,0.8108108
./RNAStrAlign/tRNA_database/tdbD00004440.ct,75,0.16666667,0.0952381,0.121212125,0.5,0.2857143,0.36363637
./RNAStrAlign/5S_rRNA_database/Bacteria/B07091.ct,110,0.16666667,0.12903225,0.14545454,0.33333334,0.2580645,0.29090908
./RNAStrAlign/5S_rRNA_database/Bacteria/B00894.ct,117,0.5652174,0.38235295,0.45614034,0.73913044,0.5,0.5964912
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00309.ct,120,0.2857143,0.22857143,0.25396827,0.60714287,0.4857143,0.53968257
./RNAStrAlign/5S_rRNA_database/Bacteria/B01414.ct,117,0.5,0.33333334,0.4,0.59090906,0.3939394,0.47272727
./RNAStrAlign/tRNA_database/tdbD00000384.ct,75,0.25,0.0952381,0.13793103,0.75,0.2857143,0.41379312
./RNAStrAlign/5S_rRNA_database/Bacteria/B04827.ct,117,0.41666666,0.3030303,0.3508772,0.6666667,0.4848485,0.5614035
./RNAStrAlign/5S_rRNA_database/Bacteria/B03771.ct,118,0.48,0.34285715,0.4,0.56,0.4,0.46666667
./RNAStrAlign/16S_rRNA_database/Bacilli/AY318816.ct,345,0.14285715,0.11764706,0.12903225,0.14285715,0.11764706,0.12903225
./RNAStrAlign/tmRNA_database/Myco.chel._TRW-1774.ct,368,0.125,0.11363637,0.11904762,0.15,0.13636364,0.14285715
./RNAStrAlign/5S_rRNA_database/Archaea/A00313.ct,121,0.4827586,0.42424244,0.4516129,0.6896552,0.6060606,0.6451613
./RNAStrAlign/tRNA_database/tdbD00002909.ct,82,0.625,0.4,0.4878049,0.625,0.4,0.4878049
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00923.ct,122,0.5769231,0.44117647,0.5,0.65384614,0.5,0.56666666
./RNAStrAlign/5S_rRNA_database/Bacteria/B01226.ct,108,0.5555556,0.35714287,0.4347826,0.7222222,0.4642857,0.5652174
./RNAStrAlign/5S_rRNA_database/Bacteria/B05685.ct,116,0.48,0.4,0.43636364,0.72,0.6,0.6545454
./RNAStrAlign/group_I_intron_database/IC1/Lko.S1506.ct,445,0.071428575,0.056,0.06278027,0.091836736,0.072,0.08071749
./RNAStrAlign/tRNA_database/tdbD00011973.ct,72,0.9166667,0.52380955,0.6666667,1.0833334,0.61904764,0.7878788
./RNAStrAlign/tRNA_database/tdbD00004586.ct,72,0.35714287,0.23809524,0.2857143,0.5,0.33333334,0.4
./RNAStrAlign/5S_rRNA_database/Bacteria/B01654.ct,115,0.34615386,0.3,0.32142857,0.34615386,0.3,0.32142857
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00794.ct,123,0.39285713,0.37931034,0.3859649,0.60714287,0.5862069,0.5964912
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00233.ct,120,0.5925926,0.4848485,0.53333336,0.6666667,0.54545456,0.6
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00605.ct,122,0.46666667,0.4117647,0.4375,0.6,0.5294118,0.5625
./RNAStrAlign/5S_rRNA_database/Bacteria/B04463.ct,117,0.39130434,0.27272728,0.32142857,0.39130434,0.27272728,0.32142857
./RNAStrAlign/5S_rRNA_database/Bacteria/B05013.ct,116,0.46153846,0.375,0.41379312,0.61538464,0.5,0.55172414
./RNAStrAlign/16S_rRNA_database/Actinobacteria/DQ973223.ct,446,0.7613636,0.5726496,0.6536585,0.7613636,0.5726496,0.6536585
./RNAStrAlign/tRNA_database/tdbD00004966.ct,76,0.8666667,0.61904764,0.7222222,0.8666667,0.61904764,0.7222222
./RNAStrAlign/5S_rRNA_database/Bacteria/B04056.ct,120,0.5217391,0.36363637,0.42857143,0.5652174,0.3939394,0.4642857
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00615.ct,122,0.28,0.23333333,0.25454545,0.56,0.46666667,0.5090909
./RNAStrAlign/5S_rRNA_database/Bacteria/B01050.ct,115,0.3043478,0.23333333,0.26415095,0.47826087,0.36666667,0.41509435
./RNAStrAlign/5S_rRNA_database/Eukaryota/E02152.ct,122,0.4848485,0.44444445,0.46376812,0.6060606,0.5555556,0.5797101
./RNAStrAlign/5S_rRNA_database/Bacteria/B00688.ct,120,0.36,0.31034482,0.33333334,0.4,0.3448276,0.37037036
./RNAStrAlign/5S_rRNA_database/Bacteria/B05382.ct,116,0.48,0.375,0.42105263,0.6,0.46875,0.5263158
./RNAStrAlign/group_I_intron_database/IB4/Nol.mL1931.ct,305,0.022222223,0.010526316,0.014285714,0.06666667,0.031578947,0.042857144
./RNAStrAlign/5S_rRNA_database/Bacteria/B03248.ct,116,0.68421054,0.41935483,0.52,0.68421054,0.41935483,0.52
./RNAStrAlign/tRNA_database/tdbD00011901.ct,72,0.9230769,0.5714286,0.7058824,0.9230769,0.5714286,0.7058824
./RNAStrAlign/group_I_intron_database/IA3/Col.cL2593.ct,348,0.078947365,0.055555556,0.06521739,0.10526316,0.074074075,0.08695652
./RNAStrAlign/5S_rRNA_database/Bacteria/B03820.ct,115,0.7083333,0.5,0.5862069,0.7916667,0.5588235,0.6551724
./RNAStrAlign/tRNA_database/tdbD00012017.ct,79,0.41666666,0.23809524,0.3030303,0.8333333,0.47619048,0.6060606
./RNAStrAlign/5S_rRNA_database/Bacteria/B03647.ct,118,0.5833333,0.4,0.47457626,0.75,0.51428574,0.6101695
./RNAStrAlign/5S_rRNA_database/Bacteria/B04636.ct,115,0.45454547,0.32258064,0.3773585,0.45454547,0.32258064,0.3773585
./RNAStrAlign/5S_rRNA_database/Bacteria/B01380.ct,116,0.45,0.29032257,0.3529412,0.8,0.516129,0.627451
./RNAStrAlign/tRNA_database/tdbD00011622.ct,85,0.3888889,0.29166666,0.33333334,0.6111111,0.45833334,0.52380955
./RNAStrAlign/16S_rRNA_database/Mollicutes/X68377.ct,240,0.0,0.0,0.0,0.0,0.0,0.0
./RNAStrAlign/tRNA_database/tdbD00008074.ct,77,0.5,0.2857143,0.36363637,1.0,0.5714286,0.72727275
./RNAStrAlign/5S_rRNA_database/Bacteria/B06135.ct,120,0.33333334,0.2647059,0.29508197,0.6296296,0.5,0.55737704
./RNAStrAlign/5S_rRNA_database/Bacteria/B00371.ct,108,0.6315789,0.41379312,0.5,0.6315789,0.41379312,0.5
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00641.ct,122,0.516129,0.47058824,0.4923077,0.6451613,0.5882353,0.61538464
./RNAStrAlign/group_I_intron_database/IC1/pez_sp.S1506.ct,332,0.05882353,0.056818184,0.057803467,0.08235294,0.07954545,0.08092485
./RNAStrAlign/group_I_intron_database/IC1/Sba.S1506-2.ct,510,0.118644066,0.096551724,0.10646388,0.13559322,0.11034483,0.121673
./RNAStrAlign/5S_rRNA_database/Bacteria/B01620.ct,117,0.47826087,0.33333334,0.39285713,0.65217394,0.45454547,0.53571427
./RNAStrAlign/5S_rRNA_database/Bacteria/B01802.ct,115,0.5185185,0.4516129,0.4827586,0.7037037,0.61290324,0.6551724
./RNAStrAlign/5S_rRNA_database/Bacteria/B00807.ct,120,0.4814815,0.40625,0.44067797,0.7037037,0.59375,0.6440678
./RNAStrAlign/group_I_intron_database/IE2/Cmu-2.S516-1.ct,213,0.08695652,0.07017544,0.0776699,0.08695652,0.07017544,0.0776699
./RNAStrAlign/tRNA_database/tdbD00009387.ct,76,0.6875,0.52380955,0.5945946,0.875,0.6666667,0.7567568
./RNAStrAlign/5S_rRNA_database/Bacteria/B05315.ct,116,0.54545456,0.36363637,0.43636364,0.59090906,0.3939394,0.47272727
./RNAStrAlign/5S_rRNA_database/Bacteria/B06202.ct,117,0.5263158,0.33333334,0.40816328,0.5263158,0.33333334,0.40816328
./RNAStrAlign/5S_rRNA_database/Bacteria/B01298.ct,118,0.53846157,0.4,0.45901638,0.6923077,0.51428574,0.59016395
./RNAStrAlign/5S_rRNA_database/Plastids/P00041.ct,123,0.28,0.20588236,0.23728813,0.72,0.5294118,0.6101695
./RNAStrAlign/RNaseP_database/archaea/M.formicicum.ct,301,0.017857144,0.013333334,0.015267176,0.017857144,0.013333334,0.015267176
./RNAStrAlign/5S_rRNA_database/Bacteria/B01915.ct,115,0.625,0.46875,0.53571427,0.625,0.46875,0.53571427
./RNAStrAlign/5S_rRNA_database/Bacteria/B00324.ct,118,0.44,0.3548387,0.39285713,0.64,0.516129,0.5714286
./RNAStrAlign/tRNA_database/tdbD00006641.ct,91,0.5625,0.36,0.4390244,0.6875,0.44,0.5365854
./RNAStrAlign/tRNA_database/tdbD00010009.ct,93,0.47058824,0.2962963,0.36363637,0.7058824,0.44444445,0.54545456
./RNAStrAlign/5S_rRNA_database/Bacteria/B03038.ct,117,0.5833333,0.4375,0.5,0.7083333,0.53125,0.60714287
./RNAStrAlign/tRNA_database/tdbD00009203.ct,75,0.44444445,0.18181819,0.2580645,0.44444445,0.18181819,0.2580645
./RNAStrAlign/5S_rRNA_database/Bacteria/B06089.ct,121,0.5416667,0.38235295,0.44827586,0.7083333,0.5,0.5862069
./RNAStrAlign/tRNA_database/tdbD00008221.ct,72,1.0,0.5714286,0.72727275,1.0,0.5714286,0.72727275
./RNAStrAlign/5S_rRNA_database/Bacteria/B00927.ct,117,0.53846157,0.4117647,0.46666667,0.53846157,0.4117647,0.46666667
./RNAStrAlign/5S_rRNA_database/Bacteria/B02042.ct,117,0.5769231,0.44117647,0.5,0.65384614,0.5,0.56666666
./RNAStrAlign/5S_rRNA_database/Plastids/P00723.ct,123,0.46153846,0.34285715,0.39344263,0.61538464,0.45714286,0.52459013
./RNAStrAlign/tRNA_database/tdbD00003243.ct,74,0.8,0.4,0.53333336,0.8,0.4,0.53333336
./RNAStrAlign/SRP_database/small_bacterial/Stre.sang._CP000387.ct,73,0.071428575,0.045454547,0.055555556,0.071428575,0.045454547,0.055555556
./RNAStrAlign/tRNA_database/tdbD00010637.ct,73,0.84615386,0.52380955,0.64705884,0.84615386,0.52380955,0.64705884
./RNAStrAlign/5S_rRNA_database/Bacteria/B07326.ct,121,0.35,0.21212122,0.26415095,0.6,0.36363637,0.4528302
./RNAStrAlign/tRNA_database/tdbD00004246.ct,71,0.72727275,0.3809524,0.5,0.90909094,0.47619048,0.625
./RNAStrAlign/16S_rRNA_database/Bacilli/DQ899128.ct,447,0.6666667,0.5252525,0.5875706,0.6923077,0.54545456,0.6101695
./RNAStrAlign/group_I_intron_database/IE3/Cin.S1199.ct,402,0.1,0.08264463,0.09049774,0.16,0.1322314,0.14479639
./RNAStrAlign/5S_rRNA_database/Bacteria/B07258.ct,121,0.46153846,0.3529412,0.4,0.5,0.38235295,0.43333334
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01197.ct,122,0.41379312,0.3529412,0.3809524,0.7586207,0.64705884,0.6984127
./RNAStrAlign/tRNA_database/tdbD00005895.ct,77,0.6875,0.52380955,0.5945946,0.8125,0.61904764,0.7027027
./RNAStrAlign/5S_rRNA_database/Eukaryota/E02738.ct,119,0.5,0.31428573,0.3859649,0.77272725,0.4857143,0.5964912
./RNAStrAlign/5S_rRNA_database/Bacteria/B03466.ct,119,0.5217391,0.33333334,0.40677965,0.6086956,0.3888889,0.47457626
./RNAStrAlign/5S_rRNA_database/Bacteria/B06150.ct,118,0.5652174,0.41935483,0.4814815,0.5652174,0.41935483,0.4814815
./RNAStrAlign/group_I_intron_database/IC1/Cmi.S943-3.ct,439,0.15929204,0.14754099,0.15319149,0.18584071,0.17213115,0.17872341
