name,seq_len,exact_p,exact_r,exact_f1,shift_p,shift_r,shift_f1
./RNAStrAlign/16S_rRNA_database/Actinobacteria/AF149269.ct,376,0.9130435,0.7567568,0.82758623,0.9347826,0.7747748,0.84729064
./RNAStrAlign/tRNA_database/tdbD00005004.ct,72,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/group_I_intron_database/IC1/Aco.S1506.ct,425,0.45901638,0.22950819,0.30601093,0.6393443,0.31967214,0.4262295
./RNAStrAlign/group_I_intron_database/IC1/Pcos.S516.ct,490,0.13461539,0.05645161,0.07954545,0.13461539,0.05645161,0.07954545
./RNAStrAlign/5S_rRNA_database/Bacteria/B02744.ct,116,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00596.ct,122,1.0,0.9722222,0.9859155,1.0,0.9722222,0.9859155
./RNAStrAlign/tRNA_database/tdbD00007404.ct,74,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B01168.ct,121,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/group_I_intron_database/IC3/Cpul.c.trnL.ct,267,0.98275864,0.8028169,0.88372093,0.98275864,0.8028169,0.88372093
./RNAStrAlign/group_I_intron_database/IC3/Gbo.c.trnL.ct,254,1.0,0.83076924,0.90756303,1.0,0.83076924,0.90756303
./RNAStrAlign/tRNA_database/tdbD00003728.ct,76,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00011053.ct,75,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00011534.ct,76,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B04524.ct,117,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00009895.ct,81,1.0,0.96,0.97959185,1.0,0.96,0.97959185
./RNAStrAlign/5S_rRNA_database/Bacteria/B00003.ct,119,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B03840.ct,120,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/RNaseP_database/archaea/P.furiosus-2.ct,330,0.1590909,0.084337346,0.11023622,0.25,0.13253012,0.17322835
./RNAStrAlign/SRP_database/long_bacterial/Baci.alca._D11422.ct,268,0.2535211,0.21428572,0.23225807,0.26760563,0.22619048,0.2451613
./RNAStrAlign/5S_rRNA_database/Eukaryota/E02415.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/16S_rRNA_database/Alphaproteobacteria/AB162082.ct,436,0.95238096,0.8196721,0.88105726,0.95238096,0.8196721,0.88105726
./RNAStrAlign/5S_rRNA_database/Bacteria/B00831.ct,117,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01123.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/16S_rRNA_database/Alphaproteobacteria/AY144204.ct,436,0.8888889,0.72727275,0.8,0.8888889,0.72727275,0.8
./RNAStrAlign/tRNA_database/tdbD00009818.ct,85,1.0,0.96153843,0.98039216,1.0,0.96153843,0.98039216
./RNAStrAlign/SRP_database/protozoan/Tric.vagi._GSP-5722-2.ct,306,0.16363636,0.091836736,0.11764706,0.25454545,0.14285715,0.18300654
./RNAStrAlign/tRNA_database/tdbD00005273.ct,78,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00008036.ct,74,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00005690.ct,74,1.0,0.95454544,0.9767442,1.0,0.95454544,0.9767442
./RNAStrAlign/5S_rRNA_database/Bacteria/B03509.ct,116,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/SRP_database/fungal/Sacc.cere._M28116.ct,519,0.05376344,0.029069768,0.03773585,0.07526882,0.040697675,0.05283019
./RNAStrAlign/5S_rRNA_database/Bacteria/B01715.ct,119,1.0,0.9705882,0.98507464,1.0,0.9705882,0.98507464
./RNAStrAlign/tRNA_database/tdbD00008765.ct,75,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00004811.ct,72,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B03832.ct,120,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00005444.ct,74,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/16S_rRNA_database/Alphaproteobacteria/AB162081.ct,436,0.96153843,0.8196721,0.88495576,0.96153843,0.8196721,0.88495576
./RNAStrAlign/RNaseP_database/a_bacterial/M.tuberculosis.ct,434,0.28787878,0.1496063,0.19689119,0.33333334,0.17322835,0.22797927
./RNAStrAlign/5S_rRNA_database/Plastids/P00370.ct,123,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B05606.ct,115,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01749.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B05960.ct,119,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00008429.ct,77,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00005765.ct,74,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00010856.ct,76,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/16S_rRNA_database/Actinobacteria/AF116162.ct,378,0.87096775,0.72321427,0.7902439,0.9139785,0.7589286,0.8292683
./RNAStrAlign/tRNA_database/tdbD00011778.ct,82,0.95454544,0.875,0.9130435,1.0454545,0.9583333,1.0
./RNAStrAlign/tRNA_database/tdbD00008745.ct,74,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00009248.ct,73,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B04299.ct,120,1.0,0.9411765,0.969697,1.0,0.9411765,0.969697
./RNAStrAlign/5S_rRNA_database/Bacteria/B02138.ct,117,1.0,0.96875,0.984127,1.0,0.96875,0.984127
"./RNAStrAlign/group_I_intron_database/IA1/Pan.m.ND1,3.ct",312,0.2,0.09195402,0.12598425,0.225,0.10344828,0.14173229
./RNAStrAlign/5S_rRNA_database/Bacteria/B05653.ct,115,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00005636.ct,71,1.0,0.95,0.974359,1.0,0.95,0.974359
./RNAStrAlign/5S_rRNA_database/Bacteria/B03867.ct,114,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B02868.ct,115,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B01865.ct,106,1.0,0.9230769,0.96,1.0,0.9230769,0.96
./RNAStrAlign/16S_rRNA_database/Bacilli/AB190044.ct,557,0.5765766,0.42105263,0.486692,0.5765766,0.42105263,0.486692
./RNAStrAlign/5S_rRNA_database/Bacteria/B03572.ct,119,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B04392.ct,117,0.96875,1.0,0.984127,0.96875,1.0,0.984127
./RNAStrAlign/5S_rRNA_database/Bacteria/B04167.ct,119,1.0,0.9705882,0.98507464,1.0,0.9705882,0.98507464
./RNAStrAlign/tRNA_database/tdbD00005130.ct,76,0.9411765,0.84210527,0.8888889,0.9411765,0.84210527,0.8888889
./RNAStrAlign/5S_rRNA_database/Archaea/A00184.ct,118,0.9677419,1.0,0.9836066,0.9677419,1.0,0.9836066
./RNAStrAlign/tRNA_database/tdbD00007978.ct,73,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B03975.ct,120,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B04070.ct,120,0.969697,0.9411765,0.95522386,0.969697,0.9411765,0.95522386
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00470.ct,122,1.0,0.969697,0.9846154,1.0,0.969697,0.9846154
./RNAStrAlign/5S_rRNA_database/Bacteria/B02175.ct,115,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/16S_rRNA_database/Bacilli/AY826648.ct,434,0.88297874,0.67479676,0.764977,0.88297874,0.67479676,0.764977
./RNAStrAlign/5S_rRNA_database/Bacteria/B05496.ct,117,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01030.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B02343.ct,116,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00002629.ct,93,1.0,0.96,0.97959185,1.0,0.96,0.97959185
./RNAStrAlign/5S_rRNA_database/Bacteria/B03299.ct,121,1.0,0.9375,0.9677419,1.0,0.9375,0.9677419
./RNAStrAlign/5S_rRNA_database/Archaea/A00151.ct,121,0.8333333,0.8064516,0.8196721,0.93333334,0.9032258,0.91803277
./RNAStrAlign/tRNA_database/tdbD00010880.ct,75,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/group_I_intron_database/IE3/Hpa.S1199.ct,389,0.43636364,0.20338982,0.27745664,0.5090909,0.23728813,0.3236994
./RNAStrAlign/5S_rRNA_database/Bacteria/B05014.ct,116,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01808.ct,124,1.0,0.7058824,0.82758623,1.0,0.7058824,0.82758623
./RNAStrAlign/RNaseP_database/a_bacterial/B.hermsii.ct,285,0.37142858,0.19117647,0.2524272,0.37142858,0.19117647,0.2524272
./RNAStrAlign/5S_rRNA_database/Bacteria/B04803.ct,116,1.0,0.9677419,0.9836066,1.0,0.9677419,0.9836066
./RNAStrAlign/SRP_database/animal/Homo.sapi._AA559987.ct,288,0.4318182,0.20652173,0.27941176,0.4318182,0.20652173,0.27941176
./RNAStrAlign/tRNA_database/tdbD00007769.ct,72,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B01165.ct,117,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00007747.ct,72,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/SRP_database/long_bacterial/Clos.acet._AE007525.ct,103,0.375,0.18181819,0.24489796,0.375,0.18181819,0.24489796
./RNAStrAlign/tRNA_database/tdbD00004910.ct,72,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B03819.ct,118,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B04055.ct,120,0.93939394,0.93939394,0.93939394,0.93939394,0.93939394,0.93939394
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00529.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Eukaryota/E02345.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01803.ct,123,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00008415.ct,75,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00002430.ct,77,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B06194.ct,117,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B06118.ct,121,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Eukaryota/E02210.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00011443.ct,73,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B02579.ct,117,1.0,0.9705882,0.98507464,1.0,0.9705882,0.98507464
./RNAStrAlign/group_I_intron_database/IC1/Apy.S943-4.ct,480,0.29310346,0.125,0.17525773,0.36206895,0.15441176,0.21649484
./RNAStrAlign/SRP_database/animal/Nema.vect._GSP-45351.ct,302,0.40816328,0.20408164,0.27210885,0.48979592,0.24489796,0.3265306
./RNAStrAlign/tRNA_database/tdbD00009362.ct,73,1.0,0.95454544,0.9767442,1.0,0.95454544,0.9767442
./RNAStrAlign/5S_rRNA_database/Plastids/P00294.ct,123,1.0,0.9714286,0.98550725,1.0,0.9714286,0.98550725
./RNAStrAlign/tRNA_database/tdbD00011265.ct,73,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B03254.ct,106,0.95652175,0.84615386,0.8979592,1.0,0.88461536,0.93877554
./RNAStrAlign/tRNA_database/tdbD00005589.ct,73,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/group_I_intron_database/IC1/Cbr.S943-6.ct,392,0.8507463,0.5,0.62983423,0.86567163,0.50877196,0.640884
./RNAStrAlign/5S_rRNA_database/Mitochondria/M00107.ct,111,0.5,0.47826087,0.4888889,0.54545456,0.5217391,0.53333336
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00892.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00476.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00010969.ct,76,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B05710.ct,117,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B06557.ct,111,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/16S_rRNA_database/Alphaproteobacteria/U13162.ct,243,0.71794873,0.3888889,0.5045045,0.7948718,0.43055555,0.5585586
./RNAStrAlign/5S_rRNA_database/Bacteria/B00856.ct,117,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tmRNA_database/Stap.sapr._AF375585.ct,360,0.36842105,0.16666667,0.22950819,0.36842105,0.16666667,0.22950819
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01596.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/group_I_intron_database/IB4/Tna.bL1931_p10.ct,273,0.754717,0.43956044,0.5555556,0.754717,0.43956044,0.5555556
./RNAStrAlign/tRNA_database/tdbD00003805.ct,76,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B03287.ct,121,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00007638.ct,74,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/16S_rRNA_database/Alphaproteobacteria/DQ004349.ct,567,0.6875,0.50993377,0.5855513,0.6875,0.50993377,0.5855513
./RNAStrAlign/5S_rRNA_database/Bacteria/B02512.ct,117,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B04773.ct,116,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B05957.ct,119,1.0,0.96875,0.984127,1.0,0.96875,0.984127
./RNAStrAlign/5S_rRNA_database/Plastids/P00396.ct,123,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01556.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Plastids/P00725.ct,123,0.9677419,0.88235295,0.9230769,1.032258,0.9411765,0.9846154
./RNAStrAlign/tRNA_database/tdbD00003879.ct,72,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/group_I_intron_database/IC1/Mci.L798-1.ct,322,0.5849057,0.31958762,0.41333333,0.6981132,0.3814433,0.49333334
./RNAStrAlign/5S_rRNA_database/Eukaryota/E02534.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B00966.ct,120,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B02762.ct,117,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/16S_rRNA_database/Actinobacteria/AB123503.ct,566,0.8515625,0.7622378,0.80442804,0.8828125,0.7902098,0.8339483
"./RNAStrAlign/group_I_intron_database/IC2/Pan.m.ND5,2_p10.ct",337,0.29545453,0.13829787,0.1884058,0.29545453,0.13829787,0.1884058
./RNAStrAlign/5S_rRNA_database/Eukaryota/E02617.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01291.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00429.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B06308.ct,120,1.0,0.9714286,0.98550725,1.0,0.9714286,0.98550725
./RNAStrAlign/5S_rRNA_database/Eukaryota/E02282.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B01704.ct,115,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Mitochondria/M00045.ct,118,0.93333334,0.9655172,0.9491525,0.93333334,0.9655172,0.9491525
./RNAStrAlign/tRNA_database/tdbD00011461.ct,76,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/16S_rRNA_database/Bacilli/AJ784905.ct,480,0.88235295,0.6923077,0.7758621,0.88235295,0.6923077,0.7758621
./RNAStrAlign/16S_rRNA_database/Alphaproteobacteria/M55242.ct,260,1.0,0.93333334,0.9655172,1.0,0.93333334,0.9655172
./RNAStrAlign/tRNA_database/tdbD00008528.ct,77,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/16S_rRNA_database/Actinobacteria/X68461.ct,502,0.70873785,0.5214286,0.60082304,0.74757284,0.55,0.63374484
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01033.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B04878.ct,116,0.9285714,0.83870965,0.88135594,1.0,0.9032258,0.9491525
./RNAStrAlign/5S_rRNA_database/Bacteria/B02239.ct,116,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/16S_rRNA_database/Alphaproteobacteria/AF007258.ct,380,0.88235295,0.54545456,0.6741573,0.88235295,0.54545456,0.6741573
./RNAStrAlign/tRNA_database/tdbD00004789.ct,71,0.875,0.7777778,0.8235294,0.875,0.7777778,0.8235294
./RNAStrAlign/5S_rRNA_database/Bacteria/B03698.ct,118,0.9411765,0.9411765,0.9411765,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00564.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B04306.ct,117,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00007226.ct,85,0.9166667,0.9166667,0.9166667,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Archaea/A00219.ct,122,0.93939394,1.0,0.96875,0.93939394,1.0,0.96875
./RNAStrAlign/5S_rRNA_database/Bacteria/B00138.ct,117,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B01054.ct,116,0.93333334,0.93333334,0.93333334,0.93333334,0.93333334,0.93333334
./RNAStrAlign/tRNA_database/tdbD00003845.ct,71,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00004686.ct,75,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Eukaryota/E02165.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00004062.ct,76,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B02494.ct,116,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00011968.ct,75,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/SRP_database/fungal/Para.bras._EH655308.ct,127,0.0,0.0,0.0,0.0,0.0,0.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B03745.ct,118,0.9714286,1.0,0.98550725,0.9714286,1.0,0.98550725
./RNAStrAlign/5S_rRNA_database/Bacteria/B00697.ct,115,0.9310345,0.87096775,0.9,0.9655172,0.9032258,0.93333334
./RNAStrAlign/tRNA_database/tdbD00009864.ct,87,1.0,0.962963,0.9811321,1.0,0.962963,0.9811321
./RNAStrAlign/16S_rRNA_database/Aquifcae/DQ398790.ct,424,0.8472222,0.61,0.7093023,0.8472222,0.61,0.7093023
./RNAStrAlign/tRNA_database/tdbD00006963.ct,85,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Plastids/P00684.ct,123,0.96875,0.96875,0.96875,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00001789.ct,73,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B03675.ct,119,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00481.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B00141.ct,120,1.0,0.9714286,0.98550725,1.0,0.9714286,0.98550725
./RNAStrAlign/tmRNA_database/Fran.spec._CP000249.ct,374,0.5405405,0.1904762,0.28169015,0.5945946,0.20952381,0.30985916
./RNAStrAlign/16S_rRNA_database/Bacilli/AJ874742.ct,447,0.8876405,0.6124031,0.72477067,0.8876405,0.6124031,0.72477067
./RNAStrAlign/RNaseP_database/a_bacterial/H.pylori-RU1.ct,317,0.31428573,0.13095239,0.18487395,0.37142858,0.15476191,0.2184874
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00385.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/16S_rRNA_database/Alphaproteobacteria/AY526225.ct,366,0.7288136,0.43434343,0.5443038,0.7288136,0.43434343,0.5443038
./RNAStrAlign/tRNA_database/tdbD00010119.ct,88,1.0,1.0,1.0,1.0,1.0,1.0
"./RNAStrAlign/group_I_intron_database/IB1/Isp.m.COX1,1_p1.ct",310,0.96,0.8181818,0.8834356,0.96,0.8181818,0.8834356
./RNAStrAlign/tRNA_database/tdbD00010600.ct,71,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tmRNA_database/Burk.ceno._TRW-216591.ct,370,0.61538464,0.30476192,0.40764332,0.61538464,0.30476192,0.40764332
./RNAStrAlign/group_I_intron_database/IC1/Pva.S943-1.ct,388,0.5084746,0.28037384,0.36144578,0.5423729,0.2990654,0.38554215
./RNAStrAlign/5S_rRNA_database/Bacteria/B01046.ct,123,0.96875,0.9117647,0.93939394,1.03125,0.9705882,1.0
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00465.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00005982.ct,74,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B05112.ct,117,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B00426.ct,120,0.9705882,1.0,0.98507464,0.9705882,1.0,0.98507464
./RNAStrAlign/5S_rRNA_database/Bacteria/B02793.ct,108,1.0,0.9310345,0.96428573,1.0,0.9310345,0.96428573
./RNAStrAlign/tRNA_database/tdbD00006169.ct,73,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00006767.ct,83,1.0,0.96,0.97959185,1.0,0.96,0.97959185
./RNAStrAlign/SRP_database/protozoan/Plas.falc._EF690554.ct,228,0.074074075,0.032258064,0.04494382,0.14814815,0.06451613,0.08988764
./RNAStrAlign/tRNA_database/tdbD00009116.ct,72,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B05765.ct,117,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00009048.ct,77,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00850.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B04693.ct,118,1.0,0.969697,0.9846154,1.0,0.969697,0.9846154
./RNAStrAlign/5S_rRNA_database/Bacteria/B00510.ct,118,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00000508.ct,72,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B03278.ct,121,1.0,0.9677419,0.9836066,1.0,0.9677419,0.9836066
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00002.ct,120,0.9722222,1.0,0.9859155,0.9722222,1.0,0.9859155
./RNAStrAlign/5S_rRNA_database/Bacteria/B03280.ct,121,1.0,0.90625,0.9508197,1.0,0.90625,0.9508197
./RNAStrAlign/5S_rRNA_database/Bacteria/B03660.ct,118,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B05000.ct,119,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B06584.ct,111,0.96153843,0.9259259,0.9433962,0.96153843,0.9259259,0.9433962
./RNAStrAlign/tRNA_database/tdbD00009776.ct,87,0.92,0.88461536,0.9019608,1.0,0.96153843,0.98039216
./RNAStrAlign/group_I_intron_database/IE3/Pob.S1199.ct,396,0.5882353,0.31746033,0.41237113,0.6617647,0.35714287,0.46391752
./RNAStrAlign/telomerase_database/AF221926.103-507.ct,405,0.12903225,0.045454547,0.067226894,0.12903225,0.045454547,0.067226894
./RNAStrAlign/5S_rRNA_database/Eukaryota/E02062.ct,123,1.0,0.9444444,0.9714286,1.0,0.9444444,0.9714286
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00121.ct,120,0.9722222,1.0,0.9859155,0.9722222,1.0,0.9859155
./RNAStrAlign/group_I_intron_database/IC1/Eca.S1506-1.ct,500,0.25925925,0.10606061,0.15053764,0.37037036,0.15151516,0.21505377
./RNAStrAlign/tmRNA_database/Past.mult._AE006115.ct,367,0.92424244,0.6039604,0.7305389,0.92424244,0.6039604,0.7305389
./RNAStrAlign/5S_rRNA_database/Bacteria/B02537.ct,117,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B00891.ct,115,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B04959.ct,118,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/16S_rRNA_database/Bacilli/AY826656.ct,369,0.8875,0.73195875,0.80225986,0.8875,0.73195875,0.80225986
./RNAStrAlign/SRP_database/small_bacterial/Trep.pall._AE000520.ct,96,0.0,0.0,0.0,0.0,0.0,0.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B03235.ct,110,0.9655172,0.9655172,0.9655172,1.0,1.0,1.0
